channel_id,path,relative_path,ports_from_suffix,bytes,status,supported_v1,ports,points,f_min_hz,f_max_hz,z0_summary,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,dominant_path,dominant_peak_mag_db,dominant_low_freq_mag_db,dominant_high_freq_mag_db,dominant_delay_ns,delay_fmax_cycles,through_delay_spread_ns,through_paths_json,recommended_flow,route_reason,recommended_smoke_stop_ns,recommended_audit_stop_ns,recommended_candidates,ngspice_action
Ch8_30_8F_f3_9c3ef384,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f3.s4p,4,1141160,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.617754312385167,45563387500.0,True,S13,-53.86068,-73.320656,-84.427322,12.53721855482172,626.860927741086,0.003616189903823397,S31 peak=-53.9dB delay=12.53ns; S42 peak=-55.62dB delay=12.54ns; S13 peak=-53.86dB delay=12.54ns; S24 peak=-55.61dB delay=12.53ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f4_755c037e,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f4.s4p,4,1140746,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6182446892146799,45563387500.0,True,S13,-66.485741,-80.709892,-81.05468,12.433796092551761,621.689804627588,0.0569980662799896,S31 peak=-66.64dB delay=12.48ns; S42 peak=-69.93dB delay=12.46ns; S13 peak=-66.49dB delay=12.43ns; S24 peak=-69.76dB delay=12.49ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f5_412a0962,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f5.s4p,4,1140987,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6176141700591978,45563387500.0,True,S13,-68.608246,-83.972992,-75.047318,12.296908626170037,614.8454313085018,9.472486941851095,S31 peak=-73.51dB delay=12.43ns; S42 peak=-72.43dB delay=4.519ns; S13 peak=-68.61dB delay=12.3ns; S24 peak=-71.64dB delay=2.955ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f6_7608a147,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f6.s4p,4,1141077,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6193696698282153,45563387500.0,True,S13,-69.903839,-79.421547,-76.309509,11.61809028472356,580.9045142361781,0.8288606610210536,S31 peak=-72.37dB delay=12.04ns; S42 peak=-70.3dB delay=12.45ns; S13 peak=-69.9dB delay=11.62ns; S24 peak=-70.73dB delay=12.39ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,32,32,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f7_dca3d683,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f7.s4p,4,1141160,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.617754312385167,45563387500.0,True,S13,-53.86068,-73.320656,-84.427322,12.53721855482172,626.860927741086,0.003616189903823397,S31 peak=-53.9dB delay=12.53ns; S42 peak=-55.62dB delay=12.54ns; S13 peak=-53.86dB delay=12.54ns; S24 peak=-55.61dB delay=12.53ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f8_ee54f19c,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f8.s4p,4,1140987,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6176141700591978,45563387500.0,True,S13,-68.608246,-83.972992,-75.047318,12.296908626170037,614.8454313085018,9.472486941851095,S31 peak=-73.51dB delay=12.43ns; S42 peak=-72.43dB delay=4.519ns; S13 peak=-68.61dB delay=12.3ns; S24 peak=-71.64dB delay=2.955ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_t_887ed30d,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_t.s4p,4,1141151,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.9901391142767676,10000000.0,True,S31,-0.7146821000000014,-0.7146821000000014,-100.6663,12.488049832188528,624.4024916094264,0.0022168878215982346,S31 peak=-0.7147dB delay=12.49ns; S42 peak=-0.7358dB delay=12.49ns; S13 peak=-0.7149dB delay=12.49ns; S24 peak=-0.7154dB delay=12.49ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f1_f73e8bf0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f1.s4p,4,1141447,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6188360766964478,45563387500.0,True,S13,-50.42183299999999,-50.42183299999999,-83.52229300000002,13.979419217176773,698.9709608588387,1.2366896934940534,S31 peak=-50.86dB delay=12.89ns; S42 peak=-50.73dB delay=14.13ns; S13 peak=-50.42dB delay=13.98ns; S24 peak=-50.77dB delay=14.1ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,34,34,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f2_8b42f408,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f2.s4p,4,1140928,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6213933872039031,45563387500.0,True,S24,-71.940773,-85.09146099999998,-93.72245,12.547552177101888,627.3776088550944,0.1870238047607682,S31 peak=-75.79dB delay=12.5ns; S42 peak=-71.94dB delay=12.52ns; S13 peak=-76.1dB delay=12.36ns; S24 peak=-71.94dB delay=12.55ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f3_b9d9e2c5,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f3.s4p,4,1141065,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.620129154996513,45563387500.0,True,S31,-55.213286999999994,-85.65824899999998,-95.33895900000002,12.536042008401793,626.8021004200897,0.010289213397616237,S31 peak=-55.21dB delay=12.54ns; S42 peak=-57.63dB delay=12.53ns; S13 peak=-55.22dB delay=12.53ns; S24 peak=-57.55dB delay=12.53ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f4_a831b05b,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,4,1141355,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6182873765262583,45563387500.0,True,S13,-67.440773,-84.060875,-83.249763,12.393872196661446,619.6936098330723,0.13362001289156744,S31 peak=-67.61dB delay=12.49ns; S42 peak=-70.79dB delay=12.36ns; S13 peak=-67.44dB delay=12.39ns; S24 peak=-70.93dB delay=12.46ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f5_537052d4,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,4,1141203,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6204405421232043,45563387500.0,True,S13,-69.25473,-75.960419,-78.741417,12.302830210486702,615.1415105243351,9.632067969157253,S31 peak=-73.08dB delay=12.28ns; S42 peak=-71.99dB delay=2.671ns; S13 peak=-69.25dB delay=12.3ns; S24 peak=-71.16dB delay=3.55ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f6_715f8c77,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f6.s4p,4,1140928,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6213933872039031,45563387500.0,True,S24,-71.940773,-85.09146099999998,-93.72245,12.547552177101888,627.3776088550944,0.1870238047607682,S31 peak=-75.79dB delay=12.5ns; S42 peak=-71.94dB delay=12.52ns; S13 peak=-76.1dB delay=12.36ns; S24 peak=-71.94dB delay=12.55ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f7_50933ff5,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f7.s4p,4,1141065,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.620129154996513,45563387500.0,True,S31,-55.213286999999994,-85.65824899999998,-95.33895900000002,12.536042008401793,626.8021004200897,0.010289213397616237,S31 peak=-55.21dB delay=12.54ns; S42 peak=-57.63dB delay=12.53ns; S13 peak=-55.22dB delay=12.53ns; S24 peak=-57.55dB delay=12.53ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_f8_c5ee0f55,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f8.s4p,4,1141203,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6204405421232043,45563387500.0,True,S13,-69.25473,-75.960419,-78.741417,12.302830210486702,615.1415105243351,9.632067969157253,S31 peak=-73.08dB delay=12.28ns; S42 peak=-71.99dB delay=2.671ns; S13 peak=-69.25dB delay=12.3ns; S24 peak=-71.16dB delay=3.55ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch9_33_8F_t_dbdad530,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_t.s4p,4,1141145,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.989047280141727,10000000.0,True,S31,-0.7219864100000013,-0.7219864100000013,-82.098961,12.496298104064989,624.8149052032495,0.0011656553528762714,S31 peak=-0.722dB delay=12.5ns; S42 peak=-0.7621dB delay=12.5ns; S13 peak=-0.7229dB delay=12.5ns; S24 peak=-0.7367dB delay=12.5ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
